NO.,수업계획서,"수강가능학과",학부(과),교과구분,세부영역,교과번호,분반,교과목명,학년,학점,주야,강의유형,수업시간(강의실),집중수업주차,"학년별 수강인원","학년별수강정원","전체 수강인원","전체 수강정원","타학과 허용여부",복수전공,부전공,"융복합과목여부",교류학과여부
1574,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01191,01,도시와인간,1,3,주간,외국어강의,"수[6,7,8]/37-나502",(~),0,0,0,0,Y,Y,N,N,Y
1575,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01193,01,경제의이해,1,3,주간,,"금[2,3,4]/37-307",(~),0,130,0,130,Y,N,N,N,Y
1576,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01193,02,경제의이해,1,3,주간,,"월[7,8,9]/33-B102",(~),0,50,0,50,Y,N,N,N,Y
1577,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01222,01,공간과사회,1,3,주간,,,(~),0,0,0,0,,,,N,
1578,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01236,01,사회학에의초대,1,3,주간,,"화[6,7,8]/37-나602",(~),0,0,0,0,,,,N,
1579,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01257,01,대중문화와철학,1,3,주간,,"목[2,3,4]/5-405,6",(~),0,0,0,0,,,,N,
1580,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01285,01,미술의이해,1,3,주간,,"금[2,3,4]/20-311",(~),0,0,0,0,,,,N,
1581,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01289,01,시민의자유와헌법,1,3,주간,,"수[2,3,4]/20-537,38",(~),0,50,0,50,Y,N,N,N,Y
1582,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01289,02,시민의자유와헌법,1,3,주간,,"수[6,7,8]/20-537,38",(~),0,50,0,50,Y,N,N,N,Y
1583,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01295,01,교육학의이해,1,3,주간,,"화[2,3,4]/25-401",(~),0,0,0,0,,,,N,
1584,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01295,02,교육학의이해,1,3,주간,,,(~),0,0,0,0,,,,N,
1585,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01300,01,한글과언어문화,1,3,주간,,"금[2,3,4]/5-204",(~),0,30,0,30,N,N,N,N,N
1586,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01354,01,쟁점한국현대사,1,3,주간,,"화[2,3,4]/5-330",(~),0,0,0,0,,,,N,
1587,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01357,01,언어와심리,1,3,주간,,"목[2,3,4]/5-308",(~),0,0,0,0,,,,N,
1588,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01358,01,현대사회와불평등,1,3,주간,,,(~),0,0,0,0,,,,N,
1589,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01397,01,공학도의창업과경영,1,2,주간,,,(~),0,0,0,0,,,,N,
1590,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01397,02,공학도의창업과경영,1,2,주간,,,(~),0,0,0,0,,,,N,
1591,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01404,01,기초선형대수학,1,3,주간,,"월[7,8]/33-404,목[7]/33-811",(~),0,30,0,30,N,N,N,N,N
1592,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01407,01,공학기술과사회,1,2,주간,,"월[2,3]/5-202",(~),0,0,0,0,,,,N,
1593,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01407,02,공학기술과사회,1,2,주간,,"월[4,5]/5-202",(~),0,0,0,0,,,,N,
1594,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01407,03,공학기술과사회,1,2,주간,,"월[6,7]/5-202",(~),0,0,0,0,,,,N,
1595,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01408,01,공학기술의윤리,2,2,주간,,"수[2,3]/5-202",(~),0,0,0,0,,,,N,
1596,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01408,02,공학기술의윤리,2,2,주간,,"수[4,5]/5-202",(~),0,0,0,0,,,,N,
1597,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01408,03,공학기술의윤리,2,2,주간,,"수[6,7]/5-202",(~),0,0,0,0,,,,N,
1598,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01416,01,식물과인간의미래,1,3,주간,,"화[2,3,4]/8-103,4",(~),0,30,0,30,Y,Y,Y,N,Y
1599,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01420,01,러시아어,1,3,주간,,"화[2,3,4]/5-302",(~),0,30,0,30,N,N,N,N,N
1600,수업계획서,수강가능학과,교양교육부,교양선택,통섭기초,01422,01,경영학원리,1,3,주간,,"월[4,5,6]/33-B201",(~),0,0,0,0,,,,N,
1601,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01431,01,동양문화의사적이해,1,3,주간,,"금[6,7,8]/5-331",(~),0,0,0,0,,,,N,
1602,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01432,01,서양문화의사적이해,1,3,주간,,"화[6,7,8]/5-202",(~),0,0,0,0,,,,N,
1603,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01437,01,음악을통한세상보기,1,3,주간,,,(~),0,0,0,0,,,,N,
1604,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01440,01,심리학의이해,1,3,주간,,,(~),0,0,0,0,,,,N,
1605,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01441,01,회계의이해,1,3,주간,,"목[6,7,8]/33-B203",(~),0,0,0,0,,,,N,
1606,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01443,01,현대사회부패문제의분석,1,3,주간,,"화[2,3,4]/37-나501",(~),0,0,0,0,,,,N,
1607,수업계획서,수강가능학과,교양교육부,교양선택,학문기초,01446,01,통계적사고,1,3,주간,,"화[5]/33-607,수[2,3]/33-605",(~),0,0,0,0,,,,N,
1608,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01449,01,사회생활과법,1,3,주간,,"수[2,3,4]/20-311",(~),0,140,0,140,Y,N,N,N,Y
1609,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01449,02,사회생활과법,1,3,주간,,"화[8,9,10]/20-203,4",(~),0,60,0,60,Y,N,N,N,Y
1610,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01481,01,여성학의이해,1,3,주간,,"화[5,6,7]/20-105,6",(~),0,0,0,0,,,,N,
1611,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01493,01,영화를활용한생각의기술,1,2,주간,,,(~),0,50,0,50,N,N,N,N,N
1612,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01494,01,중국인과중국문화,1,3,주간,,"월[6,7,8]/5-301-2",(~),0,0,0,0,,,,N,
1613,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01497,01,현대공학기술과산업디자인,2,2,주간,,,(~),0,0,0,0,,,,N,
1614,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01512,01,인간과언어,1,3,주간,,"금[2,3,4]/5-330",(~),0,30,0,30,N,N,N,N,N
1615,수업계획서,수강가능학과,교양교육부,교양선택,소통,01513,01,현대생활과고전읽기,1,3,주간,,"화[6,7,8]/5-203",(~),0,30,0,30,N,N,N,N,N
1616,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01514,01,한국고고학의이해,1,3,주간,,"수[2,3,4]/5-331",(~),0,0,0,0,,,,N,
1617,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01525,01,전통음악이야기,1,3,주간,,,(~),0,0,0,0,,,,N,
1618,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01526,01,현대사회복지의이해,1,3,주간,,"금[7,8,9]/3-107",(~),0,40,0,40,N,N,N,N,Y
1619,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01528,01,건축의이해,1,3,주간,,"화[6,7,8]/3-405,6",(~),0,0,0,0,,,,N,
1620,수업계획서,수강가능학과,교양교육부,교양선택,창의,01537,01,동서교류사,1,3,주간,,"화[2,3,4]/5-430",(~),0,0,0,0,,,,N,
1621,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01557,01,노동법의이해,1,3,주간,,"화[5,6,7]/20-203,4",(~),0,60,0,60,Y,N,N,N,Y
1622,수업계획서,수강가능학과,교양교육부,교양선택,창의,01559,01,이미지로보는중국,1,3,주간,,"수[2,3,4]/5-301-1",(~),0,0,0,0,,,,N,
1623,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01563,01,공학소양세미나,1,2,주간,,"월[6,7]/37-나601",(~),0,80,0,80,N,N,N,N,N
1624,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01564,01,공학연구인턴십,3,2,주간,,"토[1,2,3,4]/01-105",(~),0,55,0,55,N,N,N,N,N
1625,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01565,01,과학기술과지식재산,1,2,주간,,"월[6,7]/20-109,10",(~),0,40,0,40,N,N,N,N,N
1626,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01565,02,과학기술과지식재산,1,2,주간,,"월[8,9]/20-109,10",(~),0,40,0,40,N,N,N,N,N
1627,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01565,03,과학기술과지식재산,1,2,주간,,"금[2,3]/20-107,8",(~),0,40,0,40,N,N,N,N,N
1628,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01566,01,성과사회,1,3,주간,,"월[5,6,7]/20-105,6",(~),0,0,0,0,,,,N,
1629,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01574,01,커리어설계와조직역량개발,1,3,주간,,"월[2,3,4]/20-209,10",(~),0,0,0,0,,,,N,
1630,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01579,01,생활속의국어,1,3,주간,,"금[6,7,8]/3-201,2",(~),0,30,0,30,N,N,N,N,N
1631,수업계획서,수강가능학과,교양교육부,교양선택,창의,01624,01,사회적기업경영의이해,1,3,주간,,"월[7,8,9]/33-B201",(~),0,0,0,0,,,,N,
1632,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01646,01,현대행정과법의체계,1,3,주간,,"목[2,3,4]/20-209,10",(~),0,0,0,0,,,,N,
1633,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01659,01,수학으로정보사회바라보기,1,3,주간,,"화[7,8,9]/33-402",(~),0,40,0,40,N,N,N,N,N
1634,수업계획서,수강가능학과,교양교육부,교양선택,소통,01660,01,공감을위한시읽기,1,3,주간,,"월[6,7,8]/5-203",(~),0,30,0,30,N,N,N,N,N
1635,수업계획서,수강가능학과,교양교육부,교양선택,창의,01662,01,기업가정신의이해,1,3,주간,,"월[7,8,9]/33-B111",(~),0,0,0,0,,,,N,
1636,수업계획서,수강가능학과,교양교육부,교양선택,창의,01662,02,기업가정신의이해,1,3,주간,,"화[6,7,8]/33-B201",(~),0,0,0,0,,,,N,
1637,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01671,01,세계사속의한국문화,1,3,주간,,"화[2,3,4]/5-202",(~),0,0,0,0,,,,N,
1638,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01672,01,한국고전문학과사랑,1,3,주간,,"목[6,7,8]/5-330",(~),0,30,0,30,N,N,N,N,N
1639,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01673,01,문화와현대사회,1,3,주간,,"목[7,8,9]/15-118,19",(~),0,0,0,0,,,,N,
1640,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01674,01,인간행동과사회복지,1,3,주간,,"금[2,3,4]/3-107",(~),0,40,0,40,N,N,N,N,Y
1641,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01675,01,글로벌사회문제와사회복지,1,3,주간,,,(~),0,40,0,40,N,N,N,N,Y
1642,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01677,01,영미드라마와공연예술,1,3,주간,,"목[2,3,4]/5-227",(~),0,0,0,0,,,,N,
1643,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01679,01,언어본능의이해,1,3,주간,,"화[2,3,4]/5-308",(~),0,0,0,0,,,,N,
1644,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01681,01,미학의세계,1,3,주간,,"목[6,7,8]/5-401",(~),0,0,0,0,,,,N,
1645,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01683,01,문화와디자인,1,3,주간,,,(~),0,0,0,0,,,,N,
1646,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01685,01,생활속의수학,1,3,주간,,"화[2,3,4]/20-311",(~),0,140,0,140,N,N,N,N,N
1647,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01686,01,현대과학기술문명성찰,1,3,주간,,"월[7,8,9]/5-405,6",(~),0,0,0,0,,,,N,
1648,수업계획서,수강가능학과,교양교육부,교양선택,소통,01687,01,한국사로생각바꾸기,1,3,주간,,"금[2,3,4]/5-331",(~),0,0,0,0,,,,N,
1649,수업계획서,수강가능학과,교양교육부,교양선택,소통,01689,01,현대사회와세금의이해,1,3,주간,,"화[6,7,8]/37-306",(~),0,150,0,150,Y,N,N,N,Y
1650,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01694,01,공학문제해결을위한컴퓨팅사고력,1,3,주간,,"목[1,2,3,4]/39-B126",(~),0,0,0,0,,,,N,
1651,수업계획서,수강가능학과,교양교육부,교양선택,소통,01696,01,심리검사를활용한심리치료,1,3,주간,,,(~),0,0,0,0,,,,N,
1652,수업계획서,수강가능학과,교양교육부,교양선택,소통,01697,01,종교와현대사회,1,3,주간,,"목[6,7,8]/5-405,6",(~),0,0,0,0,,,,N,
1653,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01699,01,사물인터넷의이해,1,3,주간,,"목[6,7]/19-216,17,목[8,9]/19-104,5",(~),0,0,0,0,,,,Y,
1654,수업계획서,수강가능학과,교양교육부,교양선택,창의,01702,01,인간과인공지능,1,3,주간,,"금[6,7,8]/5-405,6",(~),0,0,0,0,,,,Y,
1655,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01727,01,미디어와사회,1,3,주간,,"화[2,3,4]/15-118,19",(~),0,0,0,0,,,,N,
1656,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01728,01,라틴어,1,3,주간,,"금[6,7,8]/5-224,5",(~),0,30,0,30,N,N,N,N,N
1657,수업계획서,수강가능학과,교양교육부,교양선택,창의,01730,01,축제로보는세계의문화,1,3,주간,,"금[2,3,4]/20-201,2",(~),0,0,0,0,,,,N,
1658,수업계획서,수강가능학과,교양교육부,교양선택,창의,01731,01,중소벤처기업의이해 ,1,3,주간,,,(~),0,40,0,40,Y,Y,Y,N,Y
1659,수업계획서,수강가능학과,교양교육부,교양선택,창의,01735,01,길위의중국,1,3,주간,,"수[6,7,8]/5-301-1",(~),0,0,0,0,,,,N,
1660,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01738,01,일본어1,1,3,주간,,"월[6,7,8]/5-224,5",(~),0,30,0,30,N,N,N,N,N
1661,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01738,02,일본어1,1,3,주간,,"목[3,4,5]/20-109,10",(~),0,30,0,30,N,N,N,N,N
1662,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01738,03,일본어1,1,3,주간,,"월[3,4,5]/5-302",(~),0,30,0,30,N,N,N,N,N
1663,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01739,01,일본어2,1,3,주간,,"월[2,3,4]/5-224,5",(~),0,30,0,30,N,N,N,N,N
1664,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01740,01,일본어회화,1,3,주간,,"목[6,7,8]/20-109,10",(~),0,30,0,30,N,N,N,N,N
1665,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,01,중국어1,1,3,주간,,"월[2,3,4]/20-317,18",(~),0,25,0,25,N,N,N,N,N
1666,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,02,중국어1,1,3,주간,,"화[2,3,4]/20-317,18",(~),0,25,0,25,N,N,N,N,N
1667,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,03,중국어1,1,3,주간,,"화[6,7,8]/5-224,5",(~),0,25,0,25,N,N,N,N,N
1668,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,04,중국어1,1,3,주간,,"수[2,3,4]/5-224,5",(~),0,25,0,25,N,N,N,N,N
1669,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,05,중국어1,1,3,주간,,"목[2,3,4]/5-224,5",(~),0,25,0,25,N,N,N,N,N
1670,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01741,06,중국어1,1,3,주간,,"금[2,3,4]/5-302",(~),0,25,0,25,N,N,N,N,N
1671,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01742,01,중국어2,1,3,주간,,"목[6,7,8]/5-224,5",(~),0,30,0,30,N,N,N,N,N
1672,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01742,02,중국어2,1,3,주간,외국어강의,"금[6,7,8]/5-302",(~),0,30,0,30,N,N,N,N,N
1673,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01780,01,베트남어,1,3,주간,,"금[1,2,3]/5-224,5",(~),0,30,0,30,N,N,N,N,N
1674,수업계획서,수강가능학과,교양교육부,교양선택,창의,01783,01,한자와세계,1,3,주간,,"화[6,7,8]/5-301-2",(~),0,0,0,0,,,,Y,
1675,수업계획서,수강가능학과,교양교육부,교양선택,창의,01784,01,건축공간의수학적이해,1,3,주간,,"월[2,3,4]/33-811",(~),0,40,0,40,N,N,N,Y,N
1676,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01789,01,중급한국어1,1,3,주간,,"수[4,5,6]/01-210",(~),0,20,0,20,Y,N,N,N,Y
1677,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01789,02,중급한국어1,1,3,주간,,,(~),0,20,0,20,Y,N,N,N,Y
1678,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01790,01,중급한국어2 ,1,3,주간,,"화[1,2,3]/01-208",(~),0,20,0,20,Y,N,N,N,Y
1679,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01790,02,중급한국어2 ,1,3,주간,,"화[4,5,6]/01-210",(~),0,20,0,20,Y,N,N,N,Y
1680,수업계획서,수강가능학과,교양교육부,ROTC,군사학,01800,01,안전및조직관리사례연구,3,3,주간,,,(~),0,0,0,0,,,,N,
1681,수업계획서,수강가능학과,교양교육부,ROTC,군사학,01802,01,조직리더십사례연구,4,3,주간,,,(~),0,0,0,0,,,,N,
1682,수업계획서,수강가능학과,교양교육부,교양선택,소통,01839,01,사회적기업법과협동조합,2,3,주간,,"목[1,2,3]/20-114,15",(~),0,30,0,30,Y,N,N,Y,Y
1683,수업계획서,수강가능학과,교양교육부,교양선택,소통,01890,01,기업가정신특강시리즈,1,3,주간,,"월[6,7,8]/33-B203",(~),0,0,0,0,N,Y,Y,N,Y
1684,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01891,01,몽골어,1,3,주간,,"수[2,3,4]/20-321",(~),0,25,0,25,N,N,N,N,N
1685,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01896,01,인권감수성과역량강화,1,3,주간,,"수[6,7,8]/3-107",(~),0,40,0,40,N,N,N,N,Y
1686,수업계획서,수강가능학과,교양교육부,교양선택,소통,01901,01,국제법과국제정치의융복합적이해,1,3,주간,,"월[5,6,7]/20-537,38",(~),0,60,0,60,Y,N,N,Y,Y
1687,수업계획서,수강가능학과,교양교육부,교양선택,소통,01902,01,글로벌시대다문화사회속한국어,1,3,주간,,"목[6,7,8]/01-105",(~),0,30,0,30,N,N,N,N,N
1688,수업계획서,수강가능학과,교양교육부,교양선택,창의,01912,01,근현대서울의도시유산,1,3,주간,,"월[6,7,8]/5-330",(~),0,0,0,0,,,,N,
1689,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01915,01,인공지능기초와활용,1,3,주간,,"수[6,7]/4-413,4,수[8]/4-230",(~),0,0,0,0,,,,N,
1690,수업계획서,수강가능학과,교양교육부,교양선택,공학소양,01918,01,데이터분석기초,1,3,주간,,"수[2,3]/4-413,4,수[4]/4-230",(~),0,0,0,0,,,,N,
1691,수업계획서,수강가능학과,교양교육부,교양선택,창의,01928,01,디지털기술과예술,1,3,주간,,"목[2,3]/19-216,17,목[4,5]/19-104,5",(~),0,0,0,0,,,,Y,
1692,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01936,01,문학에나타난학살과전쟁,3,3,주간,,"화[6,7,8]/5-330",(~),0,0,0,0,,,,Y,
1693,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01944,01,초급한국어2,1,3,주간,,"금[1,2,3]/01-210",(~),0,20,0,20,Y,N,N,N,Y
1694,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01944,02,초급한국어2,1,3,주간,,"금[4,5,6]/01-210",(~),0,20,0,20,Y,N,N,N,Y
1695,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01946,01,세계분쟁지역의이해,1,3,주간,,"월[6,7,8]/15-118,19",(~),0,0,0,0,,,,N,
1696,수업계획서,수강가능학과,교양교육부,교양선택,인문·사회,01949,01,여성과정치(K-MOOC),1,1,주간,,"금[15]/8-105,6",(~),0,0,0,0,,,,N,
1697,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,01,UOS커리어디자인,2,1,주간,,목[10]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1698,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,02,UOS커리어디자인,2,1,주간,,목[11]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1699,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,03,UOS커리어디자인,2,1,주간,,목[12]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1700,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,04,UOS커리어디자인,2,1,주간,,목[13]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1701,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,05,UOS커리어디자인,2,1,주간,,목[14]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1702,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,06,UOS커리어디자인,2,1,주간,,목[10]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1703,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,07,UOS커리어디자인,2,1,주간,,목[11]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1704,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,08,UOS커리어디자인,2,1,주간,,목[12]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1705,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,09,UOS커리어디자인,2,1,주간,,목[13]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1706,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,10,UOS커리어디자인,2,1,주간,,목[14]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1707,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,11,UOS커리어디자인,2,1,주간,,목[10]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1708,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,12,UOS커리어디자인,2,1,주간,,목[11]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1709,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,13,UOS커리어디자인,2,1,주간,,목[12]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1710,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,14,UOS커리어디자인,2,1,주간,,목[13]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1711,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,15,UOS커리어디자인,2,1,주간,,목[14]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1712,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,16,UOS커리어디자인,2,1,주간,,목[15]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1713,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,17,UOS커리어디자인,2,1,주간,,목[15]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1714,수업계획서,수강가능학과,교양교육부,교양필수,진로개발,01951,18,UOS커리어디자인,2,1,주간,,목[15]/15-109-1,(~),0,100,0,100,N,N,N,N,N
1715,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01952,01,식생활과건강,1,3,주간,,"화[2,3,4]/20-525,26",(~),0,22,0,22,Y,Y,Y,N,Y
1716,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01953,01,서양미술사,1,3,주간,,"금[6,7,8]/20-311",(~),0,0,0,0,,,,N,
1717,수업계획서,수강가능학과,교양교육부,교양선택,자기계발,01954,01,조직생활과마음비우기,1,3,주간,,,(~),0,0,0,0,,,,Y,
1718,수업계획서,수강가능학과,교양교육부,교양선택,창의,01955,01,미래한국사회와국가정책,1,3,주간,,,(~),0,0,0,0,,,,Y,
1719,수업계획서,수강가능학과,교양교육부,교양선택,창의,01956,01,디지털시대의이야기문화,1,3,주간,,"목[2,3,4]/5-330",(~),0,30,0,30,N,N,N,Y,N
1720,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01960,01,초급한국어1,1,3,주간,,,(~),0,23,0,23,Y,N,N,N,Y
1721,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01960,02,초급한국어1,1,3,주간,,,(~),0,23,0,23,Y,N,N,N,Y
1722,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01960,03,초급한국어1,1,3,주간,,"월[1,2,3]/01-208",(~),0,23,0,23,Y,N,N,N,Y
1723,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01960,04,초급한국어1,1,3,주간,,"수[1,2,3]/01-208",(~),0,23,0,23,Y,N,N,N,Y
1724,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01961,01,인공지능수학기초,1,3,주간,,"화[2,3,4]/4-408,9,10",(~),0,0,0,0,,,,N,
1725,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01961,02,인공지능수학기초,1,3,주간,,"수[2,3,4]/4-408,9,10",(~),0,0,0,0,,,,N,
1726,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01962,01,인공지능수학심화,1,3,주간,,"화[6,7,8]/4-408,9,10",(~),0,0,0,0,,,,N,
1727,수업계획서,수강가능학과,교양교육부,교양선택,사회봉사,01965,01,사회공헌기획과운영,1,2,주간,,"목[2,3,4]/3-107",(~),0,40,0,40,N,N,N,N,Y
1728,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01967,01,파이썬활용인공지능기초,1,3,주간,,,(~),0,0,0,0,,,,N,
1729,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01967,02,파이썬활용인공지능기초,1,3,주간,,,(~),0,0,0,0,,,,N,
1730,수업계획서,수강가능학과,교양교육부,교양선택,자연·공학,01967,03,파이썬활용인공지능기초,1,3,주간,,,(~),0,0,0,0,,,,N,
1731,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01970,01,학문목적한국어1,1,3,주간,,,(~),0,30,0,30,Y,N,N,N,Y
1732,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01970,02,학문목적한국어1,1,3,주간,,,(~),0,30,0,30,Y,N,N,N,Y
1733,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01971,01,학문목적한국어2,1,3,주간,,"월[1,2,3]/20-114,15",(~),0,30,0,30,Y,N,N,N,Y
1734,수업계획서,수강가능학과,교양교육부,교양선택,외국어,01971,02,학문목적한국어2,1,3,주간,,"수[1,2,3]/20-114,15",(~),0,30,0,30,Y,N,N,N,Y
